player,pos,handle,tweet
Anthony Brown,QB,RepAnthonyBrown,"We know that there’s still more work to do.

Studies demonstrate that there is a direct correlation b/t poverty (&amp; all of the complications that come with it) and poor #MentalHealth, addiction, &amp; in extreme cases, death by suicide. We need to do more to tear down these barriers."
Anthony Brown,QB,RepAnthonyBrown,"In the past, society has done a poor job of understanding mental health, leaving generations of Americans with deficits in care. 

Gratefully, we have more readily embraced #MentalHealth and rejected the stigmas applied to mental illness and mental health challenges."
Anthony Brown,QB,RepAnthonyBrown,"Every May for 73 years, Americans have been coming together for #MentalHealthAwareness Month to acknowledge the importance of #MentalHealth wellness, provide support for those most affected, and embrace developments in this field of study 

#MHAM #Together4MH https://t.co/yUbBhIOER9"
Anthony Brown,QB,RepAnthonyBrown,"📰 Read More:
https://t.co/gzwyhlDjVz"
Anthony Brown,QB,RepAnthonyBrown,"#MD04, where do you stand? 

Do you support the #RaiseTheAge Act?

Vote, and sound off below!"
Anthony Brown,QB,RepAnthonyBrown,"New @Reuters data shows that the vast majority of Americans support federal action raising the lawful age of purchasing a long, military-style #AssaultWeapon from 18-years-old to 21-years-old, just like handguns.

This is the first step towards commonsense legislation. https://t.co/hG8PCmo7qS"
Anthony Brown,QB,RepAnthonyBrown,"@Tariq_Shabazz_ @TheBlackCaucus @RepBeatty @TheRevAl Thank you for sounding off, Mr. Shabazz.

By wiping the clean slate, Black Americans who’ve accumulated debt (not limited to Millennials and Gen X), Black Americans will have the opportunity to:

💰Save for retirement
💰Own property + build equity
💰Start families

JTNAF—ACW"
Anthony Brown,QB,RepAnthonyBrown,"I share @TheBlackCaucus Chair @RepBeatty's belief that canceling #StudentLoanDebt would be a directly impactful way to tackle systemic economic inequities and close the #RacialWealthGap.

I joined @TheRevAl on #PoliticsNation to discuss. https://t.co/362yqbhpTq"
Anthony Brown,QB,RepAnthonyBrown,"The devastating losses continue to compound. Four children left behind. 

The tragedy in #Uvalde has left too many families shattered and a community and country in mourning. 

We can overcome this and we can heal…If we have the courage to act. https://t.co/CFIh05fQG8"
Anthony Brown,QB,RepAnthonyBrown,HARD AGREE! https://t.co/P0sntW9CLy https://t.co/TOhGOByQ2D
Anthony Brown,QB,RepAnthonyBrown,"@RepSpanberger That’s right, Congresswoman Spanberger.

For those who may not know, in the 90s, handguns were deemed more dangerous tuan #AssaultWeapons because they were used by Black and Latino men.

As a result, this loophole exists, and young people are able to commit these horrific crimes."
Anthony Brown,QB,RepAnthonyBrown,"Thank you for your support, Congresswoman Dean. 

As you said, we have to move towards safeguarding American lives NOW. We cannot wait! https://t.co/qYAZhu8hUv"
Anthony Brown,QB,RepAnthonyBrown,"Raising the age to buy these deadly weapons is as commonsense as it gets.

Read More:
https://t.co/ZhjcIZUX7j"
Anthony Brown,QB,RepAnthonyBrown,"During the last couple weeks we saw two 18-years use legally purchased weapons to commit mass murder. These glaring loopholes benefit the gun lobby and are killing Americans.

That’s why I introduced the bipartisan Raise the Age Act with @RepBrianFitz."
Anthony Brown,QB,RepAnthonyBrown,"Under current federal law, you must be 21-years-old to legally purchase a handgun, but only 18-years-old to purchase a long, military-style semi-automatic rifle. 

That disparity is wrong and it is dangerous."
Anthony Brown,QB,RepAnthonyBrown,"We’re elected to improve society and protect American rights. 

We must get serious about #GunViolenceProtection and securing a federal law to #BanAssaultWeapons. https://t.co/U2ONEnWlN2"
Anthony Brown,QB,RepAnthonyBrown,"#GunViolence numbers are trending upward across the country. 

Alongside, @RepRobinKelly and our colleagues, I’m standing up for our children!

Americans deserve more than just “Thoughts and Prayers”. https://t.co/goYw7fb96r"
Anthony Brown,QB,RepAnthonyBrown,"#GunViolence is the #1 cause of death among American children. In 2020, 4,357 children were shot and killed. 

Every child deserves to be safe in their school. Every family deserves to send their children to school without the fear of a massacre. https://t.co/D9kFPHvhyL"
Anthony Brown,QB,RepAnthonyBrown,"Every time these crimes don’t result in real accountability and real policy change—we—elected officials—send a message that the lives of our victims are dispensable.

I don’t accept that. We’re elected to improve society.

The solution is clear: #RaiseTheAge #BanAssaultWeapons https://t.co/yf8UFcDcFd"
Anthony Brown,QB,RepAnthonyBrown,"After a mass shooting in their state, Florida Republicans raised the age to buy assault weapons to 21 years old. @GregAbbott_TX do you have the courage to do the same? 

It’s your responsibility to act to keep kids safe, and you can do that today. https://t.co/VLZAfd7Rgw"
Anthony Brown,QB,RepAnthonyBrown,"Too often, radicalized and indoctrinated young men, like the men in #Buffalo and #Uvalde, are able to commit race-based crimes because of our permissive and loophole-ridden patchwork of gun laws.

Read my op-ed published by @thehill.

https://t.co/xSq2OfK8GR"
Anthony Brown,QB,RepAnthonyBrown,"As a result, a loophole exists that allows Americans to purchase long, military-style weapons as long as they’re 18-years-old and older.

This policy, like the Filibuster, is rooted in prejudice and systemic racism. 

We need to #EndTheFilibuster to protect American lives."
Anthony Brown,QB,RepAnthonyBrown,"To understand how we got to this place, we have to revisit the policies that set the stage for tragedies like #Buffalo and #Uvalde.

In the 90s, handguns were deemed more of a threat to our communities than #AssaultWeapons because they were used by Black and Latino men."
Anthony Brown,QB,RepAnthonyBrown,"As a soldier, I was trained to handle military-style #AssaultWeapons. 

I’ve seen firsthand the carnage they can inflict and the responsibility they require.

I know *damn well* that these weapons have no place in our neighborhoods, let alone, in the hands of an 18-year-old."
Anthony Brown,QB,RepAnthonyBrown,👇THIS. But nationwide. https://t.co/wDTctYwBxi
Anthony Brown,QB,RepAnthonyBrown,"It doesn’t have to be like this. An 18-year-old shouldn’t be able to purchase an assault weapon. Period.

I have bipartisan legislation ready to pass TODAY to raise the age to buy these deadly weapons to at least 21. We could act TODAY. https://t.co/Y8dZqqqATq"
Anthony Brown,QB,RepAnthonyBrown,"Children should be safe in school.

We grieve for the 14 kids and one teacher whose lives were cut tragically short.

We have to muster the courage to do something to stop this from happening again and again and again.

We have to end this cycle. https://t.co/k1ob11g9FR"
Anthony Brown,QB,RepAnthonyBrown,"This is about more than symbolism. Who our military chooses to honor sets a path forward for other necessary reforms to make our armed services more inclusive, diverse and just. 

Today’s announcement is another step forward in this effort. It’s long past time to see this change. https://t.co/ZIkQBQg81u"
Brittain Brown,RB,BrittainBKB,@SofloLik 😂respectfully…what did ppl want from this series
Brittain Brown,RB,BrittainBKB,I thought it was pretty good 🤷🏾‍♂️ https://t.co/hbg903nhQg
Brittain Brown,RB,BrittainBKB,Been tearing it up all year 💯🙏🏾 https://t.co/NwwYkeyxeA
Marquise Brown,WR,Primetime_jet,Thought the 619 was incoming 🤦🏿‍♂️ https://t.co/xfYOK7B6bZ
Marquise Brown,WR,Primetime_jet,@Gervontaa 🐐🐐
Marquise Brown,WR,Primetime_jet,@Patrickqueen_ idk how you let this kid beats you @HoodieRamey he’s bad 🥲 https://t.co/4m3g6bpYgr
Marquise Brown,WR,Primetime_jet,@Krimpmeister19 We gone run today !
Marquise Brown,WR,Primetime_jet,Ohh we ran it back atleast he put up two TDs this time 😤 @HoodieRamey https://t.co/FMRMQ7qWU7 https://t.co/2HLhhVckCa
Marquise Brown,WR,Primetime_jet,@HoodieRamey 🤣🤣
Marquise Brown,WR,Primetime_jet,He need some 🥛 🥲 @HoodieRamey @Patrickqueen_ https://t.co/NDRdAmG0IL
Pharaoh Brown,TE,PharaohsDream,On me poppin to much to pull that one https://t.co/I63PRlW5K3
Pharaoh Brown,TE,PharaohsDream,Im not sure if you can take everybody guns. But why can’t we have a armed security guard at every school in America? I mean we just broke Ukraine off 40 billion that seem like it’s more than enough to get our schools secure.
Pharaoh Brown,TE,PharaohsDream,How can we talk  politics and kids are getting murdered.
Damiere Byrd,WR,LookIn_Da_Miere,@chillbelton @LongLiveBillzy I just peeped 09.. jerseys OD big. Looking like little kids 😂
Jason Cabinda,FB,jasoncabinda,I feel like we do people with mental health issues a disservice when we always associate bad people who shoot up schools with mental illness…. There are PLENTY of people with mental illness/issues who aren’t going around shooting up schools stores public places etc….
Jason Cabinda,FB,jasoncabinda,Doncic Edwards Ball Jackson Ayton https://t.co/DqPJgLxBMe
Jason Cabinda,FB,jasoncabinda,😢 https://t.co/RciNwmHewn
Jason Cabinda,FB,jasoncabinda,Too much of “the left this” “the right that” what are we doing over here acting like we’re not on the same team????
Jason Cabinda,FB,jasoncabinda,It’s like when someone takes advantage of something we think will be good for us all and ruins it for everyone else…we’ve clearly shown that people can’t handle having guns so this is the part where we take them away because clearly we can’t be responsible with them… simple.
Jason Cabinda,FB,jasoncabinda,Gonna end up homeschooling my kids at this rate smh so so sad that kids can’t even safely go to school…. RIP and prayers up to all of the families affected. Just super sad and disheartening #Uvalde
Jason Cabinda,FB,jasoncabinda,This doesn’t have to be our norm….smh https://t.co/egubUikuSv
Lawrence Cager,TE,lawrencecager3,https://t.co/JuiH6m7fHj https://t.co/7xnkuDmWNc
Lawrence Cager,TE,lawrencecager3,"If there are eight oranges in a bag and you take away two, how many do you have?"
Lawrence Cager,TE,lawrencecager3,"You’re right, my bad lol https://t.co/uZyC71cxST"
Lawrence Cager,TE,lawrencecager3,The vids where somebody a be eating a whole crab broil with a microphone next to them chewing wit they mouth open…I just don’t get it https://t.co/KiXutAZLgQ
Lawrence Cager,TE,lawrencecager3,I think people who love watching other people eat is weird as hell lol
Deon Cain,WR,cainera1_,Facts https://t.co/ODYp1paP9N
Deon Cain,WR,cainera1_,Need smart to stop take these deep 3 pointers
Marquez Callaway,WR,CallawayMarquez,🙏🏽 Thank you ! https://t.co/JgwHA2q7Qu
Marquez Callaway,WR,CallawayMarquez,Congrats @Vol_Baseball !! Well deserved 🍊
Marquez Callaway,WR,CallawayMarquez,You a real one if you know where it’s from 😂 https://t.co/JiLgcDAlNl
Parris Campbell,WR,PCampbell21,in due time 😌 https://t.co/W2bLGVMoKs
Parris Campbell,WR,PCampbell21,LETS BE GREAT TODAY!
Parris Campbell,WR,PCampbell21,"Thank you Lord for another day! Allow me to remember your word today. 

“Don’t let your hearts be troubled. Trust in God, and trust also in me.” John 14:1

Through it all i will always have faith and trust in YOU! You brought me through so much and continue to be by my side! 🙏🏾"
Parris Campbell,WR,PCampbell21,Thank you Lord for another day. Allow me not to take it lightly. I continue to pray for the families of the young lost souls through their grievance.. and i pray for them mentally &amp; emotionally and i hope someday they find peace..
Parris Campbell,WR,PCampbell21,Thoughts and prayers to the families of the 14 children who lost their lives. I pray that God give the families peace.
Derek Carr,QB,derekcarrqb,@EASPORTSNHL just something quick for tonight https://t.co/Z9L8RpkOoH https://t.co/nPzSIAAQWq
Derek Carr,QB,derekcarrqb,You're welcome! https://t.co/GGrycYbotV
Michael Carter,RB,8kMike,white going crazy 😂😂😂
Michael Carter,RB,8kMike,we not even protecting the youth anymore
DJ Chark Jr.,WR,DJChark82,Battle tested I could never fold… 🤞🏾 https://t.co/5gMj3o1GzY
DJ Chark Jr.,WR,DJChark82,“From the trenches to the mound… you’ll never understand it..” somebody tell Detroit it’s up there @tigers https://t.co/4UFiDT7KBo
Trevon Clark,WR,trevon2221,15 people followed me and 2 people unfollowed me // automatically checked by https://t.co/e5JMD0ZWVD
Trevon Clark,WR,trevon2221,Nothing is impossible with God. He can make a way for you. Living testimony 🙏🏽 https://t.co/tO773atR4l
Trevon Clark,WR,trevon2221,18 people followed me and 5 people unfollowed me // automatically checked by https://t.co/e5JMD0ZWVD
Tyrie Cleveland,WR,Tyrie_1,Thank you Jesus for life today 🙏🏽
Tyrie Cleveland,WR,Tyrie_1,Jesus thank you for giving me your strength. You are always my hope regardless of what happens! Amen 🙏🏽
Tyrie Cleveland,WR,Tyrie_1,@CoachBillyG @ColeGonzales8 Happy birthday my guy 🤞🏾 @ColeGonzales8
Tyrie Cleveland,WR,Tyrie_1,🫶🏽 https://t.co/Uc9mzVTTBj
Tyrie Cleveland,WR,Tyrie_1,GM 🌍 https://t.co/EL2RqDM2cp
Tyrie Cleveland,WR,Tyrie_1,We all had nieces and nephews who went to school today we can’t be numb to this!!
Tyrie Cleveland,WR,Tyrie_1,This shit has to stop man! Innocent lives taken once again 💔🤦🏽‍♂️
Randall Cobb,WR,rcobb18,🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️ https://t.co/QPBtovxR7l
Randall Cobb,WR,rcobb18,Call it propaganda. Blame the media. Blame the other side of the aisle. Do you have any solutions besides calling mass shooters psychopaths? How can psychopaths get guns so easily? I don’t understand. For the sake of our kids give me solutions and instead of condolences!!! https://t.co/0JCKyAjksJ
Tyler Conklin,TE,T_Conk1,@nyjrory @Djbienaime @brndxix @D7_Reed 😂
Tyler Conklin,TE,T_Conk1,@Djbienaime @brndxix @D7_Reed Not gonna lie it was between pancakes and waffles for me
Tyler Conklin,TE,T_Conk1,@Djbienaime @brndxix @D7_Reed Waffles gotta go
Tyler Conklin,TE,T_Conk1,@babybonklin You got time huh?
Tyler Conklin,TE,T_Conk1,@pj_bd I did my chest first cause I knew I was gonna do a lot lol. Started with the chest and worked out
Tyler Conklin,TE,T_Conk1,@klinkenborgv1 TC or conk is what most people call me 🤷🏻‍♂️
Tyler Conklin,TE,T_Conk1,Getting tuned up👽 https://t.co/v2Q5Jn9Nsz
Tyler Conklin,TE,T_Conk1,@mirsky34 @J_GrayJets @nyjets I got a little more space left😂
Dalvin Cook,RB,dalvincook,🫡 https://t.co/U1RdMS7mDN
James Cook,RB,thegreat__4,I don’t be mad that’s just me I love buffalo and I’m excited to be here #BillsMafia https://t.co/anTOnJTp6y
Matt Corral,QB,corral_matt,@e_moore03  🫡luv E https://t.co/GN3CR11iMn
Nathan Cottrell,RB,nathcot,"@RealAmericanx @ianbremmer Ian Don’t listin to the mean man, you are funny!"
Kirk Cousins,QB,KirkCousins8,Tragic. Deeply saddened by this. Rest In Peace Jeff. https://t.co/tOUIDP54f2
DeeJay Dallas,RB,DallasDeejay,Freedom ain’t free. Talk to a Vet today #MemorialDay 🇺🇸
DeeJay Dallas,RB,DallasDeejay,Real Madrid looks better without CR7
DeeJay Dallas,RB,DallasDeejay,Goal looks clean to me..
